업소일련번호,업소명,동명,주소,면적(㎡),전화번호,업종,품목코드,품목,가격(원),점검일자,구명
1.43392E+12,스타벅스,신내동,서울특별시 중랑구 신내로12길 9 (신내동),,02-758-8887,다방업,1.41862E+12,커피(외식),4100,00:00.0,중랑구
1.51252E+12,BHC,신내동,서울특별시 중랑구 용마산로 669 (신내동 신내데시앙아파트),,02-3422-3800,기타음식업,1.41862E+12,치킨,15000,00:00.0,중랑구
1.6215E+12,웰빙자담치킨,신내동,서울특별시 중랑구 봉화산로56길 86 (신내동 아지 0213),,02-2209-3232,기타음식업,1.41862E+12,치킨,17000,00:00.0,중랑구
1.43391E+12,Cross-over,신내동,서울특별시 중랑구 신내로 64 (신내동),,02-6013-2100,다방업,1.41862E+12,커피(외식),3000,00:00.0,중랑구
1.41889E+12,노고단칼국수왕만두,신내동,서울특별시 중랑구 봉화산로56길 1 (신내동),,02-435-9790,한식,1.41862E+12,칼국수,8000,00:00.0,중랑구
1.43391E+12,피자토마토,신내동,서울특별시 중랑구 신내로 70 (신내동),,02-2207-3222,기타음식업,1.41862E+12,피자,9900,00:00.0,중랑구
1.6215E+12,치맥사랑,신내동,서울특별시 중랑구 용마산로117길 34 (신내동),,,기타음식업,1.41862E+12,치킨,15000,00:00.0,중랑구
1.61966E+12,푸라닭,신내동,서울특별시 중랑구 신내로 58 (신내동),,02-434-9206,기타음식업,1.41862E+12,치킨,15900,00:00.0,중랑구
1.43392E+12,cafe RYU,신내동,서울특별시 중랑구 봉화산로 221 (신내동 동성타워프라자),,0,다방업,1.41862E+12,다방 국산차(녹차),2500,00:00.0,중랑구
1.43392E+12,cafe RYU,신내동,서울특별시 중랑구 봉화산로 221 (신내동 동성타워프라자),,0,다방업,1.41862E+12,커피(외식),1900,00:00.0,중랑구
1.41889E+12,얌샘김밥,신내동,서울특별시 중랑구 봉화산로56길 69 (신내동),,434-5335,한식,1.41862E+12,조리라면,3500,00:00.0,중랑구
1.41889E+12,얌샘김밥,신내동,서울특별시 중랑구 봉화산로56길 69 (신내동),,434-5335,한식,1.41862E+12,냉면(물),6500,00:00.0,중랑구
1.41889E+12,얌샘김밥,신내동,서울특별시 중랑구 봉화산로56길 69 (신내동),,434-5335,한식,1.41862E+12,비빔밥,6500,00:00.0,중랑구
1.41889E+12,얌샘김밥,신내동,서울특별시 중랑구 봉화산로56길 69 (신내동),,434-5335,한식,1.41862E+12,김밥,3200,00:00.0,중랑구
1.41889E+12,얌샘김밥,신내동,서울특별시 중랑구 봉화산로56길 69 (신내동),,434-5335,경양식,1.41862E+12,돈가스,7500,00:00.0,중랑구
1.43392E+12,네네치킨,신내동,서울특별시 중랑구 봉화산로52길 73 (신내동),,02-434-3544,기타음식업,1.41862E+12,치킨,15000,00:00.0,중랑구
1.51236E+12,연호초밥,신내동,서울특별시 중랑구 신내로14길 21 (신내동 동성7차아파트),,070-7752-5726,일식,1.41862E+12,생선초밥,11000,00:00.0,중랑구
1.5452E+12,요타스시,신내동,서울특별시 중랑구 신내로12길 22 (신내동),,02-432-0098,일식,1.41862E+12,생선초밥,13000,00:00.0,중랑구
1.5452E+12,요타스시,신내동,서울특별시 중랑구 신내로12길 22 (신내동),,02-432-0098,경양식,1.41862E+12,돈가스,7000,00:00.0,중랑구
1.52274E+12,대교참치,신내동,서울특별시 중랑구 용마산로129나길 3 (신내동 청기와타운),,02-2209-8844,일식,1.41862E+12,생선초밥,17000,00:00.0,중랑구
1.52274E+12,스시혼,신내동,서울특별시 중랑구 신내로 50 (신내동),,02-434-3290,일식,1.41862E+12,생선초밥,12000,00:00.0,중랑구
1.41889E+12,페리카나치킨,신내동,서울특별시 중랑구 봉화산로 236 (신내동),0,02-432-5355,기타음식업,1.41862E+12,치킨,16000,00:00.0,중랑구
1.61966E+12,혜화동돈까스극장,신내동,서울특별시 중랑구 봉화산로56길 86 (신내동 아지 0213),,02-495-6600,경양식,1.41862E+12,돈가스,7900,00:00.0,중랑구
1.41889E+12,티바 두마리 치킨,신내동,서울특별시 중랑구 용마산로125길 92 (신내동) 석탑A상가 1층,,02-438-4645,기타음식업,1.41862E+12,치킨,15500,00:00.0,중랑구
1.54519E+12,미소야,신내동,서울특별시 중랑구 신내로 211 (신내동 금강리빙스텔),,02-3422-1580,경양식,1.41862E+12,돈가스,8500,00:00.0,중랑구
1.41889E+12,치킨플러스,신내동,서울특별시 중랑구 용마산로 616 1층 (신내동 새한아파트상가),,02-3423-0678,기타음식업,1.41862E+12,치킨,13900,00:00.0,중랑구
1.41889E+12,봉마담 쌀롱,신내동,서울특별시 중랑구 봉화산로54길 36 (신내동),,02-432-1678,기타음식업,1.41862E+12,치킨,9000,00:00.0,중랑구
1.41889E+12,봉마담 쌀롱,신내동,서울특별시 중랑구 봉화산로54길 36 (신내동),,02-432-1678,기타음식업,1.41862E+12,피자,12000,00:00.0,중랑구
1.5452E+12,어부안가코다리,신내동,서울특별시 중랑구 봉화산로56길 64 (신내동),,02-6494-1022,한식,1.41862E+12,불고기,18000,00:00.0,중랑구
1.5452E+12,어부안가코다리,신내동,서울특별시 중랑구 봉화산로56길 64 (신내동),,02-6494-1022,경양식,1.41862E+12,돈가스,8000,00:00.0,중랑구
1.41889E+12,왕짜장,신내동,서울특별시 중랑구 신내로14길 26 (신내동),,02-433-0202,중식,1.41862E+12,자장면,3500,00:00.0,중랑구
1.41889E+12,왕짜장,신내동,서울특별시 중랑구 신내로14길 26 (신내동),,02-433-0202,중식,1.41862E+12,탕수육,14000,00:00.0,중랑구
1.41889E+12,왕짜장,신내동,서울특별시 중랑구 신내로14길 26 (신내동),,02-433-0202,중식,1.41862E+12,짬뽕,5000,00:00.0,중랑구
1.41889E+12,왕짜장,신내동,서울특별시 중랑구 신내로14길 26 (신내동),,02-433-0202,경양식,1.41862E+12,돈가스,7000,00:00.0,중랑구
1.6215E+12,린,신내동,서울특별시 중랑구 신내역로 213 (신내동 신내우디안프라자),,02-3421-1190,중식,1.41862E+12,자장면,6000,00:00.0,중랑구
1.6215E+12,린,신내동,서울특별시 중랑구 신내역로 213 (신내동 신내우디안프라자),,02-3421-1190,중식,1.41862E+12,탕수육,23000,00:00.0,중랑구
1.6215E+12,린,신내동,서울특별시 중랑구 신내역로 213 (신내동 신내우디안프라자),,02-3421-1190,중식,1.41862E+12,짬뽕,7000,00:00.0,중랑구
1.41889E+12,락궁,신내동,서울특별시 중랑구 봉화산로56길 46 (신내동),,02-494-8200,한식,1.41862E+12,갈비탕,7000,00:00.0,중랑구
1.41889E+12,락궁,신내동,서울특별시 중랑구 봉화산로56길 46 (신내동),,02-494-8200,중식,1.41862E+12,자장면,5500,00:00.0,중랑구
1.41889E+12,락궁,신내동,서울특별시 중랑구 봉화산로56길 46 (신내동),,02-494-8200,중식,1.41862E+12,탕수육,22000,00:00.0,중랑구
1.41889E+12,락궁,신내동,서울특별시 중랑구 봉화산로56길 46 (신내동),,02-494-8200,중식,1.41862E+12,짬뽕,6500,00:00.0,중랑구
1.41889E+12,국경관,신내동,서울특별시 중랑구 신내로 126 B01호 (신내동 동성아파트상가),,02-439-6495,중식,1.41862E+12,자장면,5000,00:00.0,중랑구
1.41889E+12,국경관,신내동,서울특별시 중랑구 신내로 126 B01호 (신내동 동성아파트상가),,02-439-6495,중식,1.41862E+12,탕수육,20000,00:00.0,중랑구
1.41889E+12,국경관,신내동,서울특별시 중랑구 신내로 126 B01호 (신내동 동성아파트상가),,02-439-6495,중식,1.41862E+12,짬뽕,6000,00:00.0,중랑구
1.43391E+12,다함갈비탕,신내동,서울특별시 중랑구 용마산로 623 (신내동 삼부그린스포츠센터),,02-3421-7309,한식,1.41862E+12,갈비탕,11000,00:00.0,중랑구
1.41889E+12,참숯골생고기전문점,신내동,서울특별시 중랑구 봉화산로56길 76-4 (신내동),,02-492-3441,한식,1.41862E+12,삼겹살,14000,00:00.0,중랑구
1.6215E+12,황금돼지식당,신내동,서울특별시 중랑구 용마산로117길 48 (신내동),,02-495-7770,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,중랑구
1.6215E+12,황금돼지식당,신내동,서울특별시 중랑구 용마산로117길 48 (신내동),,02-495-7770,한식,1.41862E+12,삼겹살,12000,00:00.0,중랑구
1.6215E+12,황금돼지식당,신내동,서울특별시 중랑구 용마산로117길 48 (신내동),,02-495-7770,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,중랑구
1.41889E+12,좋은날오해피데이,신내동,서울특별시 중랑구 봉화산로56길 10 (신내동),,02-494-6432,한식,1.41862E+12,갈비탕,7000,00:00.0,중랑구
1.41889E+12,좋은날오해피데이,신내동,서울특별시 중랑구 봉화산로56길 10 (신내동),,02-494-6432,한식,1.41862E+12,된장찌개 백반,7000,00:00.0,중랑구
1.41889E+12,좋은날오해피데이,신내동,서울특별시 중랑구 봉화산로56길 10 (신내동),,02-494-6432,한식,1.41862E+12,조리라면,4000,00:00.0,중랑구
1.41889E+12,좋은날오해피데이,신내동,서울특별시 중랑구 봉화산로56길 10 (신내동),,02-494-6432,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,중랑구
1.59911E+12,갈비궁,신내동,서울특별시 중랑구 신내로10길 26 (신내동),,02-434-*3392,한식,1.41862E+12,갈비탕,9000,00:00.0,중랑구
1.59911E+12,갈비궁,신내동,서울특별시 중랑구 신내로10길 26 (신내동),,02-434-*3392,한식,1.41862E+12,삼겹살,9900,00:00.0,중랑구
1.59911E+12,갈비궁,신내동,서울특별시 중랑구 신내로10길 26 (신내동),,02-434-*3392,한식,1.41862E+12,냉면(물),6000,00:00.0,중랑구
1.59911E+12,갈비궁,신내동,서울특별시 중랑구 신내로10길 26 (신내동),,02-434-*3392,한식,1.41862E+12,돼지갈비(외식),7900,00:00.0,중랑구
1.41889E+12,삼원뼈다귀 감자탕,신내동,서울특별시 중랑구 용마산로117길 24 (신내동),,493-5707,한식,1.41862E+12,삼계탕,10000,00:00.0,중랑구
1.41889E+12,삼원뼈다귀 감자탕,신내동,서울특별시 중랑구 용마산로117길 24 (신내동),,493-5707,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,중랑구
1.41889E+12,삼원뼈다귀 감자탕,신내동,서울특별시 중랑구 용마산로117길 24 (신내동),,493-5707,한식,1.41862E+12,삼겹살,12000,00:00.0,중랑구
1.41889E+12,삼원뼈다귀 감자탕,신내동,서울특별시 중랑구 용마산로117길 24 (신내동),,493-5707,한식,1.41862E+12,조리라면,4000,00:00.0,중랑구
1.41889E+12,삼원뼈다귀 감자탕,신내동,서울특별시 중랑구 용마산로117길 24 (신내동),,493-5707,한식,1.41862E+12,김치찌개 백반,6000,00:00.0,중랑구
1.41889E+12,삼원뼈다귀 감자탕,신내동,서울특별시 중랑구 용마산로117길 24 (신내동),,493-5707,한식,1.41862E+12,비빔밥,6000,00:00.0,중랑구
1.41889E+12,장원식당,신내동,서울특별시 중랑구 용마산로 557 (신내동),,02-494-7607,한식,1.41862E+12,삼계탕,12000,00:00.0,중랑구
1.6215E+12,장수돼지갈비,신내동,서울특별시 중랑구 신내로14길 21 (신내동 동성7차아파트),,,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,중랑구
1.6215E+12,장수돼지갈비,신내동,서울특별시 중랑구 신내로14길 21 (신내동 동성7차아파트),,,한식,1.41862E+12,돼지갈비(외식),13000,00:00.0,중랑구
1.41889E+12,송아지식당,신내동,서울특별시 중랑구 봉화산로56길 60 (신내동),,02-432-7351,한식,1.41862E+12,된장찌개 백반,5000,00:00.0,중랑구
1.41889E+12,송아지식당,신내동,서울특별시 중랑구 봉화산로56길 60 (신내동),,02-432-7351,한식,1.41862E+12,김치찌개 백반,5000,00:00.0,중랑구
1.6215E+12,제주한근,신내동,서울특별시 중랑구 신내역로3길 40-36 (신내동),,02-2088-6695,한식,1.41862E+12,된장찌개 백반,7000,00:00.0,중랑구
1.6215E+12,제주한근,신내동,서울특별시 중랑구 신내역로3길 40-36 (신내동),,02-2088-6695,한식,1.41862E+12,삼겹살,14000,00:00.0,중랑구
1.6215E+12,제주한근,신내동,서울특별시 중랑구 신내역로3길 40-36 (신내동),,02-2088-6695,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,중랑구
1.6215E+12,여수숯불갈비,신내동,서울특별시 중랑구 용마산로139가길 8 (신내동),,02-493-7600,한식,1.41862E+12,갈비탕,10000,00:00.0,중랑구
1.6215E+12,여수숯불갈비,신내동,서울특별시 중랑구 용마산로139가길 8 (신내동),,02-493-7600,한식,1.41862E+12,삼겹살,13000,00:00.0,중랑구
1.6215E+12,여수숯불갈비,신내동,서울특별시 중랑구 용마산로139가길 8 (신내동),,02-493-7600,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,중랑구
1.6215E+12,여수숯불갈비,신내동,서울특별시 중랑구 용마산로139가길 8 (신내동),,02-493-7600,한식,1.41862E+12,냉면(물),6000,00:00.0,중랑구
1.6215E+12,여수숯불갈비,신내동,서울특별시 중랑구 용마산로139가길 8 (신내동),,02-493-7600,한식,1.41862E+12,쇠고기(외식),35000,00:00.0,중랑구
1.41889E+12,여기왕곱창,신내동,서울특별시 중랑구 용마산로129길 56 (신내동),,02-438-9123,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,중랑구
1.41889E+12,여기왕곱창,신내동,서울특별시 중랑구 용마산로129길 56 (신내동),,02-438-9123,한식,1.41862E+12,김치찌개 백반,6000,00:00.0,중랑구
1.5452E+12,생고기 정육식ㄷ강,신내동,서울특별시 중랑구 봉화산로56길 13 (신내동),,02-493-535,한식,1.41862E+12,갈비탕,8000,00:00.0,중랑구
1.5452E+12,생고기 정육식ㄷ강,신내동,서울특별시 중랑구 봉화산로56길 13 (신내동),,02-493-535,한식,1.41862E+12,된장찌개 백반,7000,00:00.0,중랑구
1.5452E+12,생고기 정육식ㄷ강,신내동,서울특별시 중랑구 봉화산로56길 13 (신내동),,02-493-535,한식,1.41862E+12,삼겹살,13000,00:00.0,중랑구
1.5452E+12,생고기 정육식ㄷ강,신내동,서울특별시 중랑구 봉화산로56길 13 (신내동),,02-493-535,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,중랑구
1.5452E+12,생고기 정육식ㄷ강,신내동,서울특별시 중랑구 봉화산로56길 13 (신내동),,02-493-535,한식,1.41862E+12,냉면(물),5000,00:00.0,중랑구
1.5452E+12,생고기 정육식ㄷ강,신내동,서울특별시 중랑구 봉화산로56길 13 (신내동),,02-493-535,한식,1.41862E+12,불고기,9000,00:00.0,중랑구
1.41889E+12,신선한우촌,신내동,서울특별시 중랑구 용마산로 707 (신내동),,492-3335,한식,1.41862E+12,갈비탕,12000,00:00.0,중랑구
1.41889E+12,신선한우촌,신내동,서울특별시 중랑구 용마산로 707 (신내동),,492-3335,한식,1.41862E+12,냉면(물),7000,00:00.0,중랑구
1.41889E+12,신선한우촌,신내동,서울특별시 중랑구 용마산로 707 (신내동),,492-3335,한식,1.41862E+12,불고기,17000,00:00.0,중랑구
1.41889E+12,신선한우촌,신내동,서울특별시 중랑구 용마산로 707 (신내동),,492-3335,한식,1.41862E+12,쇠고기(외식),39000,00:00.0,중랑구
1.41889E+12,신선한우촌,신내동,서울특별시 중랑구 용마산로 707 (신내동),,492-3335,한식,1.41862E+12,돼지갈비(외식),18000,00:00.0,중랑구
1.6215E+12,삼원식장,신내동,서울특별시 중랑구 용마산로 616 (신내동 새한아파트),,02-3422-3338,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,중랑구
1.6215E+12,삼원식장,신내동,서울특별시 중랑구 용마산로 616 (신내동 새한아파트),,02-3422-3338,한식,1.41862E+12,삼겹살,12000,00:00.0,중랑구
1.6215E+12,삼원식장,신내동,서울특별시 중랑구 용마산로 616 (신내동 새한아파트),,02-3422-3338,한식,1.41862E+12,김치찌개 백반,6000,00:00.0,중랑구
1.44074E+12,장수칼국수,신내동,서울특별시 중랑구 용마산로129길 61-10 (신내동),,02-493-5609,한식,1.41862E+12,삼계탕,15000,00:00.0,중랑구
1.44074E+12,장수칼국수,신내동,서울특별시 중랑구 용마산로129길 61-10 (신내동),,02-493-5609,한식,1.41862E+12,칼국수,7000,00:00.0,중랑구
1.6215E+12,모자식탁,신내동,서울특별시 중랑구 용마산로117길 54 (신내동),,02-6465-7942,한식,1.41862E+12,된장찌개 백반,7000,00:00.0,중랑구
1.6215E+12,모자식탁,신내동,서울특별시 중랑구 용마산로117길 54 (신내동),,02-6465-7942,한식,1.41862E+12,삼겹살,10000,00:00.0,중랑구
1.6215E+12,모자식탁,신내동,서울특별시 중랑구 용마산로117길 54 (신내동),,02-6465-7942,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,중랑구
1.41889E+12,남원추어탕,신내동,서울특별시 중랑구 봉화산로56길 46 (신내동),,02-493-4222,한식,1.41862E+12,삼계탕,11000,00:00.0,중랑구
1.41889E+12,와우촌,신내동,서울특별시 중랑구 신내로8길 46 상가 103호(신내동 중앙하이츠아파트),,02-469-4659,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,중랑구
1.41889E+12,와우촌,신내동,서울특별시 중랑구 신내로8길 46 상가 103호(신내동 중앙하이츠아파트),,02-469-4659,한식,1.41862E+12,삼겹살,13000,00:00.0,중랑구
1.41889E+12,와우촌,신내동,서울특별시 중랑구 신내로8길 46 상가 103호(신내동 중앙하이츠아파트),,02-469-4659,한식,1.41862E+12,김치찌개 백반,6000,00:00.0,중랑구
1.6215E+12,쌍둥이네 생삼겹살,신내동,서울특별시 중랑구 봉화산로54길 12 (신내동),,02-434-3582,한식,1.41862E+12,된장찌개 백반,7000,00:00.0,중랑구
1.6215E+12,쌍둥이네 생삼겹살,신내동,서울특별시 중랑구 봉화산로54길 12 (신내동),,02-434-3582,한식,1.41862E+12,삼겹살,13000,00:00.0,중랑구
1.6215E+12,쌍둥이네 생삼겹살,신내동,서울특별시 중랑구 봉화산로54길 12 (신내동),,02-434-3582,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,중랑구
1.43392E+12,고봉민김밥,신내동,서울특별시 중랑구 봉화산로 215 (신내동),,02-3421-8007,한식,1.41862E+12,조리라면,3500,00:00.0,중랑구
1.43392E+12,고봉민김밥,신내동,서울특별시 중랑구 봉화산로 215 (신내동),,02-3421-8007,한식,1.41862E+12,냉면(물),6500,00:00.0,중랑구
1.43392E+12,고봉민김밥,신내동,서울특별시 중랑구 봉화산로 215 (신내동),,02-3421-8007,한식,1.41862E+12,비빔밥,7000,00:00.0,중랑구
1.43392E+12,고봉민김밥,신내동,서울특별시 중랑구 봉화산로 215 (신내동),,02-3421-8007,한식,1.41862E+12,김밥,3000,00:00.0,중랑구
1.43392E+12,고봉민김밥,신내동,서울특별시 중랑구 봉화산로 215 (신내동),,02-3421-8007,경양식,1.41862E+12,돈가스,6500,00:00.0,중랑구
1.6215E+12,성수식당,신내동,서울특별시 중랑구 용마산로139길 10 (신내동),,02-494-2246,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,중랑구
1.6215E+12,성수식당,신내동,서울특별시 중랑구 용마산로139길 10 (신내동),,02-494-2246,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,중랑구
1.6215E+12,성수식당,신내동,서울특별시 중랑구 용마산로139길 10 (신내동),,02-494-2246,한식,1.41862E+12,냉면(물),6000,00:00.0,중랑구
1.6215E+12,전주식당,신내동,서울특별시 중랑구 용마산로139길 11 (신내동),,02-2207-2587,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,중랑구
1.6215E+12,전주식당,신내동,서울특별시 중랑구 용마산로139길 11 (신내동),,02-2207-2587,한식,1.41862E+12,삼겹살,12000,00:00.0,중랑구
1.6215E+12,전주식당,신내동,서울특별시 중랑구 용마산로139길 11 (신내동),,02-2207-2587,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,중랑구
1.50149E+12,예소랑,신내동,서울특별시 중랑구 신내로1길 20 (신내동 신천빌리지아파트),,02-432-6033,경양식,1.41862E+12,돈가스,7000,00:00.0,중랑구
1.56679E+12,이차돌,신내동,서울특별시 중랑구 신내로14길 21 (신내동 동성7차아파트),,02-3421-9285,한식,1.41862E+12,된장찌개 백반,5900,00:00.0,중랑구
1.4557E+12,돼지네,신내동,서울특별시 중랑구 용마산로117길 28 (신내동),,02-435-6176,한식,1.41862E+12,김치찌개 백반,10000,00:00.0,중랑구
1.5452E+12,궁전식당,신내동,서울특별시 중랑구 용마산로117길 28 (신내동),,,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,중랑구
1.5452E+12,궁전식당,신내동,서울특별시 중랑구 용마산로117길 28 (신내동),,,한식,1.41862E+12,삼겹살,12000,00:00.0,중랑구
1.5452E+12,궁전식당,신내동,서울특별시 중랑구 용마산로117길 28 (신내동),,,한식,1.41862E+12,김치찌개 백반,6000,00:00.0,중랑구
1.6215E+12,인생해장국,신내동,서울특별시 중랑구 신내로14길 21 (신내동 동성7차아파트),,02-3421-5949,한식,1.41862E+12,갈비탕,11000,00:00.0,중랑구
1.6215E+12,1975,신내동,서울특별시 중랑구 용마산로117길 16 (신내동),,02-432-3696,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,중랑구
1.6215E+12,1975,신내동,서울특별시 중랑구 용마산로117길 16 (신내동),,02-432-3696,한식,1.41862E+12,삼겹살,12000,00:00.0,중랑구
1.6215E+12,1975,신내동,서울특별시 중랑구 용마산로117길 16 (신내동),,02-432-3696,한식,1.41862E+12,김치찌개 백반,6000,00:00.0,중랑구
1.6215E+12,1975,신내동,서울특별시 중랑구 용마산로117길 16 (신내동),,02-432-3696,한식,1.41862E+12,냉면(물),5000,00:00.0,중랑구
1.41889E+12,참.이쁜돼지,신내동,서울특별시 중랑구 봉화산로56길 74 (신내동),,02-2209-9383,한식,1.41862E+12,된장찌개 백반,7000,00:00.0,중랑구
1.41889E+12,참.이쁜돼지,신내동,서울특별시 중랑구 봉화산로56길 74 (신내동),,02-2209-9383,한식,1.41862E+12,삼겹살,14000,00:00.0,중랑구
1.41889E+12,참.이쁜돼지,신내동,서울특별시 중랑구 봉화산로56길 74 (신내동),,02-2209-9383,한식,1.41862E+12,김치찌개 백반,7000,00:00.0,중랑구
1.41889E+12,참.이쁜돼지,신내동,서울특별시 중랑구 봉화산로56길 74 (신내동),,02-2209-9383,한식,1.41862E+12,냉면(물),5000,00:00.0,중랑구
1.41889E+12,참.이쁜돼지,신내동,서울특별시 중랑구 봉화산로56길 74 (신내동),,02-2209-9383,한식,1.41862E+12,불고기,12000,00:00.0,중랑구
1.41889E+12,감악산직영생소금구이,신내동,서울특별시 중랑구 봉화산로56길 80 (신내동),,02-491-8592,한식,1.41862E+12,삼겹살,14000,00:00.0,중랑구
1.5668E+12,감탄떡볶이,신내동,서울특별시 중랑구 신내로7길 16 (신내동 건영2차아파트),,02-434-2046,중식,1.41862E+12,탕수육,14000,00:00.0,중랑구
1.5668E+12,감탄떡볶이,신내동,서울특별시 중랑구 신내로 201 (신내동 홈플러스서울신내점),,,중식,1.41862E+12,탕수육,5000,00:00.0,중랑구
1.56679E+12,다함갈비탕,신내동,서울특별시 중랑구 용마산로 623 (신내동 삼부그린스포츠센터),,02-0000-0000,한식,1.41862E+12,갈비탕,11000,00:00.0,중랑구
1.56679E+12,다함갈비탕,신내동,서울특별시 중랑구 용마산로 623 (신내동 삼부그린스포츠센터),,02-0000-0000,한식,1.41862E+12,김치찌개 백반,8000,00:00.0,중랑구
1.41889E+12,생고기해바라기정육식당,신내동,서울특별시 중랑구 봉화산로56길 77 (신내동),,02-434-7938,한식,1.41862E+12,된장찌개 백반,6000,00:00.0,중랑구
1.41889E+12,생고기해바라기정육식당,신내동,서울특별시 중랑구 봉화산로56길 77 (신내동),,02-434-7938,한식,1.41862E+12,삼겹살,13000,00:00.0,중랑구
1.41889E+12,생고기해바라기정육식당,신내동,서울특별시 중랑구 봉화산로56길 77 (신내동),,02-434-7938,한식,1.41862E+12,냉면(물),5000,00:00.0,중랑구
1.41889E+12,생고기해바라기정육식당,신내동,서울특별시 중랑구 봉화산로56길 77 (신내동),,02-434-7938,한식,1.41862E+12,쇠고기(외식),17000,00:00.0,중랑구
1.41889E+12,생고기해바라기정육식당,신내동,서울특별시 중랑구 봉화산로56길 77 (신내동),,02-434-7938,한식,1.41862E+12,돼지갈비(외식),12000,00:00.0,중랑구
1.59002E+12,등촌칼국수,신내동,서울특별시 중랑구 신내로14길 13 (신내동 광백빌딩),,02-342-5607,한식,1.41862E+12,칼국수,8000,00:00.0,중랑구
1.41889E+12,자양우성7차아파트,자양동,서울특별시 광진구 아차산로36길 35,,02-457-8387,기타서비스,1.41862E+12,공동주택관리비,78810,00:00.0,광진구
1.41889E+12,자양우성1차아파트,자양동,서울특별시 광진구 뚝섬로 569 (자양동 우성1차아파트),,02-447-8214,기타서비스,1.41862E+12,공동주택관리비,108030,00:00.0,광진구
1.41889E+12,자양7차현대홈타운아파트,자양동,서울특별시 광진구 능동로4길 41 (자양동),,02-3436-1331,기타서비스,1.41862E+12,공동주택관리비,93270,00:00.0,광진구
1.41889E+12,자양현대5차아파트,자양동,서울특별시 광진구 뚝섬로54길 74 (자양동),,02-3437-7171,기타서비스,1.41862E+12,공동주택관리비,94480,00:00.0,광진구
1.41889E+12,구의현대프라임아파트,구의동,서울특별시 광진구 광나루로56길 5 (구의동),,02-3437-4426,기타서비스,1.41862E+12,공동주택관리비,144320,00:00.0,광진구
1.41889E+12,군자일성파크아파트,군자동,서울특별시 광진구 군자로12길 46 (군자동),,02-3409-0175,기타서비스,1.41862E+12,공동주택관리비,88930,00:00.0,광진구
1.41889E+12,자양한라아파트,자양동,서울특별시 광진구 뚝섬로33길 20,,02-444-1689,기타서비스,1.41862E+12,공동주택관리비,93670,00:00.0,광진구
1.41889E+12,구의현대7단지아파트,구의동,서울특별시 광진구 구의강변로3가길 39,,02-2201-9771,기타서비스,1.41862E+12,공동주택관리비,102350,00:00.0,광진구
1.41889E+12,중곡SK아파트,중곡동,서울특별시 광진구 용마산로 174 (중곡동),,,기타서비스,1.41862E+12,공동주택관리비,100497,00:00.0,광진구
1.41889E+12,방큰노래방,구의동,서울특별시 광진구 구의강변로 52 (구의동),,02-454-1004,기타서비스,1.41862E+12,노래방 이용료,25000,00:00.0,광진구
1.41889E+12,필노래방,중곡동,서울특별시 광진구 면목로 166 (중곡동),,02-463-2239,기타서비스,1.41862E+12,노래방 이용료,25000,00:00.0,광진구
1.41889E+12,예성포토,광장동,서울특별시 광진구 아차산로 70길 62,,02-458-2051,기타서비스,1.41862E+12,사진 촬영료,17000,00:00.0,광진구
1.41889E+12,쵸이스당구장,군자동,서울특별시 광진구 군자로 83 (군자동),100,02-462-3215,기타서비스,1.41862E+12,당구장 이용료,7000,00:00.0,광진구
1.41889E+12,팝콘노래방,자양동,서울특별시 광진구 아차산로30길 18 (자양동) (자양4-1),,02-466-5135,기타서비스,1.41862E+12,노래방 이용료,20000,00:00.0,광진구
1.41889E+12,소라스튜디오,자양동,서울특별시 광진구 자양로15길 59 (자양동),,02-458-5430,기타서비스,1.41862E+12,사진 촬영료,15000,00:00.0,광진구
1.52879E+12,아센PC,중곡동,서울특별시 광진구 면목로 161 (중곡동 중곡빌딩),,,기타서비스,1.41862E+12,PC방 이용료,800,00:00.0,광진구
1.41889E+12,광장노래방,구의동,서울특별시 광진구 구의로12길 4 (구의동),,,기타서비스,1.41862E+12,노래방 이용료,30000,00:00.0,광진구
1.52878E+12,블랙PC,구의동,서울특별시 광진구 아차산로 471 (구의동 CS PLAZA),,,기타서비스,1.41862E+12,PC방 이용료,1200,00:00.0,광진구
1.41889E+12,발리노래방,구의동,서울특별시 광진구 자양로 283 (구의동),,02-458-5840,기타서비스,1.41862E+12,노래방 이용료,20000,00:00.0,광진구
